nucleo,line_id,origen_nombre,destino_nombre,llegada_teorica_utc,consultado_en_utc,horizonte_min,regime,degradado,retraso_predicho_s,retraso_real_s,error_retraso_s,llegada_estimada_utc,llegada_real_utc,error_llegada_s,via,estado
75862C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:15:00Z,2026-09-13T18:23:12Z,111.8,B,,222.9,420.0,-197.1,2026-09-13T20:18:42Z,2026-09-13T20:22:00Z,-198.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T17:53:08Z,142.9,B,,73.0,60.0,13.0,2026-09-13T20:17:13Z,2026-09-13T20:17:00Z,13.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T17:58:10Z,137.8,B,,71.7,60.0,11.7,2026-09-13T20:17:11Z,2026-09-13T20:17:00Z,11.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T17:58:23Z,137.6,B,,76.4,60.0,16.4,2026-09-13T20:17:16Z,2026-09-13T20:17:00Z,16.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T18:03:03Z,132.9,B,,98.0,60.0,38.0,2026-09-13T20:17:38Z,2026-09-13T20:17:00Z,38.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T18:03:07Z,132.9,B,,82.4,60.0,22.4,2026-09-13T20:17:22Z,2026-09-13T20:17:00Z,22.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T18:03:11Z,132.8,B,,90.0,60.0,30.0,2026-09-13T20:17:30Z,2026-09-13T20:17:00Z,30.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T18:23:04Z,112.9,B,,82.8,60.0,22.8,2026-09-13T20:17:22Z,2026-09-13T20:17:00Z,22.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T18:23:12Z,112.8,B,,85.6,60.0,25.6,2026-09-13T20:17:25Z,2026-09-13T20:17:00Z,25.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T18:43:06Z,92.9,B,,87.3,60.0,27.3,2026-09-13T20:17:27Z,2026-09-13T20:17:00Z,27.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T18:43:14Z,92.8,B,,99.4,60.0,39.4,2026-09-13T20:17:39Z,2026-09-13T20:17:00Z,39.0,parada,ok
27085C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:16:00Z,2026-09-13T19:03:15Z,72.8,B,,97.9,60.0,37.9,2026-09-13T20:17:37Z,2026-09-13T20:17:00Z,37.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T18:53:12Z,87.8,B,,262.4,240.0,22.4,2026-09-13T20:25:22Z,2026-09-13T20:25:00Z,22.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T18:58:14Z,82.8,B,,179.4,240.0,-60.6,2026-09-13T20:23:59Z,2026-09-13T20:25:00Z,-61.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T18:58:23Z,82.6,B,,250.6,240.0,10.6,2026-09-13T20:25:10Z,2026-09-13T20:25:00Z,10.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:03:03Z,78.0,B,,248.9,240.0,8.9,2026-09-13T20:25:08Z,2026-09-13T20:25:00Z,8.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:03:07Z,77.9,B,,221.6,240.0,-18.4,2026-09-13T20:24:41Z,2026-09-13T20:25:00Z,-19.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:03:11Z,77.8,B,,280.1,240.0,40.1,2026-09-13T20:25:40Z,2026-09-13T20:25:00Z,40.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:03:15Z,77.8,B,,271.1,240.0,31.1,2026-09-13T20:25:31Z,2026-09-13T20:25:00Z,31.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:23:04Z,57.9,B,,248.4,240.0,8.4,2026-09-13T20:25:08Z,2026-09-13T20:25:00Z,8.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:23:08Z,57.9,B,,249.5,240.0,9.5,2026-09-13T20:25:09Z,2026-09-13T20:25:00Z,9.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:23:16Z,57.7,B,,275.6,240.0,35.6,2026-09-13T20:25:35Z,2026-09-13T20:25:00Z,35.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:43:06Z,37.9,A,estado_propio,94.2,240.0,-145.8,2026-09-13T20:22:34Z,2026-09-13T20:25:00Z,-146.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:43:10Z,37.8,A,estado_propio,45.6,240.0,-194.4,2026-09-13T20:21:45Z,2026-09-13T20:25:00Z,-195.0,parada,ok
75262C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T20:21:00Z,2026-09-13T19:43:17Z,37.7,A,,66.8,240.0,-173.2,2026-09-13T20:22:06Z,2026-09-13T20:25:00Z,-174.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:13:10Z,131.8,B,,-106.9,0.0,-106.9,2026-09-13T20:23:13Z,2026-09-13T20:25:00Z,-107.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:18:11Z,126.8,B,,-1290.5,0.0,-1290.5,2026-09-13T20:03:29Z,2026-09-13T20:25:00Z,-1291.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:23:04Z,121.9,B,,-81.3,0.0,-81.3,2026-09-13T20:23:38Z,2026-09-13T20:25:00Z,-82.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:23:08Z,121.9,B,,-83.4,0.0,-83.4,2026-09-13T20:23:36Z,2026-09-13T20:25:00Z,-84.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:23:12Z,121.8,B,,-1309.3,0.0,-1309.3,2026-09-13T20:03:10Z,2026-09-13T20:25:00Z,-1310.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:43:06Z,101.9,B,,209.3,0.0,209.3,2026-09-13T20:28:29Z,2026-09-13T20:25:00Z,209.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:43:14Z,101.8,B,,23.0,0.0,23.0,2026-09-13T20:25:23Z,2026-09-13T20:25:00Z,23.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T18:58:23Z,86.6,B,,254.2,0.0,254.2,2026-09-13T20:29:14Z,2026-09-13T20:25:00Z,254.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T19:03:03Z,82.0,B,,268.3,0.0,268.3,2026-09-13T20:29:28Z,2026-09-13T20:25:00Z,268.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T19:03:07Z,81.9,B,,232.0,0.0,232.0,2026-09-13T20:28:52Z,2026-09-13T20:25:00Z,232.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T19:03:15Z,81.8,B,,285.1,0.0,285.1,2026-09-13T20:29:45Z,2026-09-13T20:25:00Z,285.0,parada,ok
75166C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:25:00Z,2026-09-13T19:23:16Z,61.7,B,,258.2,0.0,258.2,2026-09-13T20:29:18Z,2026-09-13T20:25:00Z,258.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:13:10Z,139.8,B,,226.2,240.0,-13.8,2026-09-13T20:36:46Z,2026-09-13T20:37:00Z,-14.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:18:11Z,134.8,B,,219.4,240.0,-20.6,2026-09-13T20:36:39Z,2026-09-13T20:37:00Z,-21.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:23:04Z,129.9,B,,229.0,240.0,-11.0,2026-09-13T20:36:49Z,2026-09-13T20:37:00Z,-11.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:23:08Z,129.9,B,,213.0,240.0,-27.0,2026-09-13T20:36:33Z,2026-09-13T20:37:00Z,-27.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:23:12Z,129.8,B,,223.8,240.0,-16.2,2026-09-13T20:36:43Z,2026-09-13T20:37:00Z,-17.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:43:06Z,109.9,B,,228.5,240.0,-11.5,2026-09-13T20:36:48Z,2026-09-13T20:37:00Z,-12.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:43:14Z,109.8,B,,228.3,240.0,-11.7,2026-09-13T20:36:48Z,2026-09-13T20:37:00Z,-12.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T18:58:23Z,94.6,B,,248.1,240.0,8.1,2026-09-13T20:37:08Z,2026-09-13T20:37:00Z,8.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T19:03:03Z,90.0,B,,256.3,240.0,16.3,2026-09-13T20:37:16Z,2026-09-13T20:37:00Z,16.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T19:03:07Z,89.9,B,,247.9,240.0,7.9,2026-09-13T20:37:07Z,2026-09-13T20:37:00Z,7.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T19:03:15Z,89.8,B,,248.5,240.0,8.5,2026-09-13T20:37:08Z,2026-09-13T20:37:00Z,8.0,parada,ok
27304C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:33:00Z,2026-09-13T19:23:16Z,69.7,B,,225.4,240.0,-14.6,2026-09-13T20:36:45Z,2026-09-13T20:37:00Z,-15.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:03:03Z,152.9,B,,92.8,300.0,-207.2,2026-09-13T20:37:32Z,2026-09-13T20:41:00Z,-208.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:03:07Z,152.9,B,,80.5,300.0,-219.5,2026-09-13T20:37:20Z,2026-09-13T20:41:00Z,-220.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:03:11Z,152.8,B,,83.1,300.0,-216.9,2026-09-13T20:37:23Z,2026-09-13T20:41:00Z,-217.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:13:10Z,142.8,B,,113.1,300.0,-186.9,2026-09-13T20:37:53Z,2026-09-13T20:41:00Z,-187.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:23:04Z,132.9,B,,88.7,300.0,-211.3,2026-09-13T20:37:28Z,2026-09-13T20:41:00Z,-212.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:23:08Z,132.9,B,,102.0,300.0,-198.0,2026-09-13T20:37:42Z,2026-09-13T20:41:00Z,-198.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:23:12Z,132.8,B,,133.1,300.0,-166.9,2026-09-13T20:38:13Z,2026-09-13T20:41:00Z,-167.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:43:06Z,112.9,B,,140.8,300.0,-159.2,2026-09-13T20:38:20Z,2026-09-13T20:41:00Z,-160.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:43:14Z,112.8,B,,83.3,300.0,-216.7,2026-09-13T20:37:23Z,2026-09-13T20:41:00Z,-217.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T18:58:23Z,97.6,B,,81.7,300.0,-218.3,2026-09-13T20:37:21Z,2026-09-13T20:41:00Z,-219.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T19:03:15Z,92.8,B,,74.4,300.0,-225.6,2026-09-13T20:37:14Z,2026-09-13T20:41:00Z,-226.0,parada,ok
27640C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:36:00Z,2026-09-13T19:23:16Z,72.7,B,,75.6,300.0,-224.4,2026-09-13T20:37:15Z,2026-09-13T20:41:00Z,-225.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T17:43:06Z,181.9,B,,200.2,900.0,-699.8,2026-09-13T20:48:20Z,2026-09-13T21:00:00Z,-700.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T17:43:10Z,181.8,B,,285.6,900.0,-614.4,2026-09-13T20:49:45Z,2026-09-13T21:00:00Z,-615.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T17:53:08Z,171.9,B,,261.2,900.0,-638.8,2026-09-13T20:49:21Z,2026-09-13T21:00:00Z,-639.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T17:58:23Z,166.6,B,,300.9,900.0,-599.1,2026-09-13T20:50:00Z,2026-09-13T21:00:00Z,-600.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T18:03:03Z,161.9,B,,306.4,900.0,-593.6,2026-09-13T20:50:06Z,2026-09-13T21:00:00Z,-594.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T18:03:07Z,161.9,B,,261.2,900.0,-638.8,2026-09-13T20:49:21Z,2026-09-13T21:00:00Z,-639.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T18:03:11Z,161.8,B,,297.8,900.0,-602.2,2026-09-13T20:49:57Z,2026-09-13T21:00:00Z,-603.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T18:23:04Z,141.9,B,,300.9,900.0,-599.1,2026-09-13T20:50:00Z,2026-09-13T21:00:00Z,-600.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T18:23:12Z,141.8,B,,222.9,900.0,-677.1,2026-09-13T20:48:42Z,2026-09-13T21:00:00Z,-678.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T18:43:14Z,121.8,B,,193.4,900.0,-706.6,2026-09-13T20:48:13Z,2026-09-13T21:00:00Z,-707.0,parada,ok
75864C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T20:45:00Z,2026-09-13T19:03:15Z,101.8,B,,218.6,900.0,-681.4,2026-09-13T20:48:38Z,2026-09-13T21:00:00Z,-682.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:23:04Z,145.9,B,,82.8,60.0,22.8,2026-09-13T20:50:22Z,2026-09-13T20:50:00Z,22.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:23:08Z,145.9,B,,73.0,60.0,13.0,2026-09-13T20:50:13Z,2026-09-13T20:50:00Z,13.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:23:12Z,145.8,B,,85.6,60.0,25.6,2026-09-13T20:50:25Z,2026-09-13T20:50:00Z,25.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:33:11Z,135.8,B,,90.0,60.0,30.0,2026-09-13T20:50:30Z,2026-09-13T20:50:00Z,30.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:43:06Z,125.9,B,,73.5,60.0,13.5,2026-09-13T20:50:13Z,2026-09-13T20:50:00Z,13.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:43:10Z,125.8,B,,71.7,60.0,11.7,2026-09-13T20:50:11Z,2026-09-13T20:50:00Z,11.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:43:14Z,125.8,B,,85.6,60.0,25.6,2026-09-13T20:50:25Z,2026-09-13T20:50:00Z,25.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T18:58:23Z,110.6,B,,76.4,60.0,16.4,2026-09-13T20:50:16Z,2026-09-13T20:50:00Z,16.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T19:03:03Z,106.0,B,,98.0,60.0,38.0,2026-09-13T20:50:38Z,2026-09-13T20:50:00Z,38.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T19:03:07Z,105.9,B,,82.4,60.0,22.4,2026-09-13T20:50:22Z,2026-09-13T20:50:00Z,22.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T19:03:15Z,105.8,B,,83.1,60.0,23.1,2026-09-13T20:50:23Z,2026-09-13T20:50:00Z,23.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T19:23:16Z,85.7,B,,119.1,60.0,59.1,2026-09-13T20:50:59Z,2026-09-13T20:50:00Z,59.0,parada,ok
27087C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T20:49:00Z,2026-09-13T19:43:17Z,65.7,B,,83.9,60.0,23.9,2026-09-13T20:50:23Z,2026-09-13T20:50:00Z,23.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T18:33:11Z,139.8,B,,219.4,780.0,-560.6,2026-09-13T20:56:39Z,2026-09-13T21:06:00Z,-561.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T18:38:12Z,134.8,B,,223.8,780.0,-556.2,2026-09-13T20:56:43Z,2026-09-13T21:06:00Z,-557.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T18:43:06Z,129.9,B,,228.5,780.0,-551.5,2026-09-13T20:56:48Z,2026-09-13T21:06:00Z,-552.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T18:43:10Z,129.8,B,,226.2,780.0,-553.8,2026-09-13T20:56:46Z,2026-09-13T21:06:00Z,-554.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T18:43:14Z,129.8,B,,228.3,780.0,-551.7,2026-09-13T20:56:48Z,2026-09-13T21:06:00Z,-552.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T18:58:23Z,114.6,B,,225.1,780.0,-554.9,2026-09-13T20:56:45Z,2026-09-13T21:06:00Z,-555.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T19:03:03Z,110.0,B,,232.6,780.0,-547.4,2026-09-13T20:56:52Z,2026-09-13T21:06:00Z,-548.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T19:03:07Z,109.9,B,,225.0,780.0,-555.0,2026-09-13T20:56:45Z,2026-09-13T21:06:00Z,-555.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T19:03:15Z,109.8,B,,224.8,780.0,-555.2,2026-09-13T20:56:44Z,2026-09-13T21:06:00Z,-556.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T19:23:04Z,89.9,B,,252.8,780.0,-527.2,2026-09-13T20:57:12Z,2026-09-13T21:06:00Z,-528.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T19:23:08Z,89.9,B,,238.2,780.0,-541.8,2026-09-13T20:56:58Z,2026-09-13T21:06:00Z,-542.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T19:23:16Z,89.7,B,,244.3,780.0,-535.7,2026-09-13T20:57:04Z,2026-09-13T21:06:00Z,-536.0,parada,ok
27306C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T20:53:00Z,2026-09-13T19:43:17Z,69.7,B,,249.6,780.0,-530.4,2026-09-13T20:57:09Z,2026-09-13T21:06:00Z,-531.0,parada,ok
75168C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:55:00Z,2026-09-13T18:43:06Z,131.9,B,,-57.5,240.0,-297.5,2026-09-13T20:54:02Z,2026-09-13T20:59:00Z,-298.0,parada,ok
75168C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:55:00Z,2026-09-13T18:43:10Z,131.8,B,,-106.9,240.0,-346.9,2026-09-13T20:53:13Z,2026-09-13T20:59:00Z,-347.0,parada,ok
75168C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:55:00Z,2026-09-13T18:43:14Z,131.8,B,,23.0,240.0,-217.0,2026-09-13T20:55:23Z,2026-09-13T20:59:00Z,-217.0,parada,ok
75168C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:55:00Z,2026-09-13T18:53:12Z,121.8,B,,-1309.3,240.0,-1549.3,2026-09-13T20:33:10Z,2026-09-13T20:59:00Z,-1550.0,parada,ok
75168C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:55:00Z,2026-09-13T18:58:23Z,116.6,B,,-50.2,240.0,-290.2,2026-09-13T20:54:09Z,2026-09-13T20:59:00Z,-291.0,parada,ok
75168C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:55:00Z,2026-09-13T19:03:03Z,112.0,B,,219.1,240.0,-20.9,2026-09-13T20:58:39Z,2026-09-13T20:59:00Z,-21.0,parada,ok
75168C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T20:55:00Z,2026-09-13T19:03:07Z,111.9,B,,182.7,240.0,-57.3,2026-09-13T20:58:02Z,2026-09-13T20:59:00Z,-58.0,parada,ok
